Датум,Цена на последна трансакција,Макс.,Мин.,%пром.,Количина,Промет во БЕСТ во денари,Вкупен промет во денари
01.2.2018,"12.360,00","12.360,00","12.360,00","12.360,00","3,00",51,630.36
03.10.2016,"12.000,00","12.000,00","12.000,00","12.000,00","54,62",7,84.0
12.9.2016,"7.761,00","7.761,00","7.761,00","7.761,00","0,01",7,54.327
08.6.2016,"7.760,00","7.760,00","7.760,00","7.760,00","0,00",28,217.28
12.2.2016,"7.760,00","7.760,00","7.760,00","7.760,00","-3,00",4,31.04
29.4.2015,"8.000,00","8.000,00","8.000,00","8.000,00",,21,168.0
