Датум,Цена на последна трансакција,Макс.,Мин.,%пром.,Количина,Промет во БЕСТ во денари,Вкупен промет во денари
21.3.2024,"1.240,00","1.240,00","1.240,00","1.240,00","0,00",325,403.0
20.3.2024,"1.240,00","1.240,00","1.240,00","1.240,00","0,00",390,483.6
15.3.2024,"1.240,00","1.240,00","1.240,00","1.240,00","0,00",6,7.44
24.11.2023,"1.240,00","1.240,00","1.240,00","1.240,00","2,23",360,446.4
14.9.2022,"1.213,00","1.213,00","1.213,00","1.213,00","-2,96",500,606.5
28.12.2017,"1.250,00","1.250,00","1.250,00","1.250,00","0,00",500,625.0
21.3.2024,"1.240,00","1.240,00","1.240,00","1.240,00","0,00",325,403.000
