Датум,Цена на последна трансакција,Макс.,Мин.,%пром.,Количина,Промет во БЕСТ во денари,Вкупен промет во денари
18.11.2021,"1.000,00","1.000,00","1.000,00","1.000,00","0,00",165,165.0
08.1.2020,"1.000,00","1.000,00","1.000,00","1.000,00","0,00",72,72.0
06.2.2019,"1.000,00","1.000,00","1.000,00","1.000,00","0,00",363,363.0
01.2.2019,"1.000,00","1.000,00","1.000,00","1.000,00","0,00",34,34.0
13.6.2018,"1.000,00","1.000,00","1.000,00","1.000,00","0,00",86,86.0
11.7.2017,"1.000,00","1.000,00","1.000,00","1.000,00","0,00",89,89.0
06.7.2017,"1.000,00","1.000,00","1.000,00","1.000,00","21,21",60,60.0
20.5.2016,"825,00","825,00","825,00","825,00","0,00",184,151.8
26.11.2015,"825,00","825,00","825,00","825,00","0,00",306,252.45
